status,model,data,sub_dataset,length,tau,gamma,num_shots,auc_pct,accuracy_pct,tpr1_fpr_pct,tpr5_fpr_pct,tpr10_fpr_pct,result_name,output_dir,roc_path,log_file
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length64,64,0.2,0,7,65.8,63.1,4.0,10.4,23.9,wpmia_len64_tau_0p2_gamma_0,simmia_out/WikiMIA/WikiMIA_length64/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length64/llama-13b/7/wpmia_len64_tau_0p2_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p2_gamma_0.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length64,64,0.2,0.25,7,70.0,65.5,4.0,14.7,28.7,wpmia_len64_tau_0p2_gamma_0p25,simmia_out/WikiMIA/WikiMIA_length64/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length64/llama-13b/7/wpmia_len64_tau_0p2_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p2_gamma_0p25.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length64,64,0.2,0.5,7,73.3,69.3,4.0,18.7,33.9,wpmia_len64_tau_0p2_gamma_0p5,simmia_out/WikiMIA/WikiMIA_length64/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length64/llama-13b/7/wpmia_len64_tau_0p2_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p2_gamma_0p5.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length64,64,0.2,0.75,7,74.9,69.3,4.0,20.3,35.1,wpmia_len64_tau_0p2_gamma_0p75,simmia_out/WikiMIA/WikiMIA_length64/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length64/llama-13b/7/wpmia_len64_tau_0p2_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p2_gamma_0p75.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length64,64,0.2,1.0,7,74.3,68.1,6.0,23.9,37.8,wpmia_len64_tau_0p2_gamma_1p0,simmia_out/WikiMIA/WikiMIA_length64/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length64/llama-13b/7/wpmia_len64_tau_0p2_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p2_gamma_1p0.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length64,64,0.5,0,7,66.8,64.3,1.6,10.0,25.1,wpmia_len64_tau_0p5_gamma_0,simmia_out/WikiMIA/WikiMIA_length64/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length64/llama-13b/7/wpmia_len64_tau_0p5_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p5_gamma_0.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length64,64,0.5,0.25,7,70.6,67.3,3.2,12.4,24.7,wpmia_len64_tau_0p5_gamma_0p25,simmia_out/WikiMIA/WikiMIA_length64/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length64/llama-13b/7/wpmia_len64_tau_0p5_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p5_gamma_0p25.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length64,64,0.5,0.5,7,74.1,68.5,4.0,13.5,30.3,wpmia_len64_tau_0p5_gamma_0p5,simmia_out/WikiMIA/WikiMIA_length64/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length64/llama-13b/7/wpmia_len64_tau_0p5_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p5_gamma_0p5.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length64,64,0.5,0.75,7,75.5,69.3,3.6,17.9,37.1,wpmia_len64_tau_0p5_gamma_0p75,simmia_out/WikiMIA/WikiMIA_length64/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length64/llama-13b/7/wpmia_len64_tau_0p5_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p5_gamma_0p75.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length64,64,0.5,1.0,7,75.2,67.7,2.8,20.7,39.0,wpmia_len64_tau_0p5_gamma_1p0,simmia_out/WikiMIA/WikiMIA_length64/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length64/llama-13b/7/wpmia_len64_tau_0p5_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p5_gamma_1p0.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length128,128,0.03,0,7,50.8,54.3,1.0,6.7,8.7,wpmia_len128_tau_0p03_gamma_0,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7/wpmia_len128_tau_0p03_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p03_gamma_0.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length128,128,0.03,0.25,7,52.4,55.8,1.9,5.8,8.7,wpmia_len128_tau_0p03_gamma_0p25,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7/wpmia_len128_tau_0p03_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p03_gamma_0p25.log
ok,huggyllama/llama-13b,swj0419/WikiMIA,WikiMIA_length128,128,0.03,0.5,7,54.4,55.8,2.9,3.8,6.7,wpmia_len128_tau_0p03_gamma_0p5,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7,simmia_out/WikiMIA/WikiMIA_length128/llama-13b/7/wpmia_len128_tau_0p03_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260523_181141_wikimia_llama13b_wpmia/WikiMIA_length128_wpmia_len128_tau_0p03_gamma_0p5.log
