status,model,data,sub_dataset,length,tau,gamma,num_shots,auc_pct,accuracy_pct,tpr1_fpr_pct,tpr5_fpr_pct,tpr10_fpr_pct,result_name,output_dir,roc_path,log_file
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length32,32,0.1,0.25,7,83.9,77.6,5.8,28.9,50.5,wpmia_len32_tau_0p1_gamma_0p25,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7/wpmia_len32_tau_0p1_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length32_wpmia_len32_tau_0p1_gamma_0p25.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length32,32,0.1,0.5,7,87.0,79.7,7.1,34.5,59.2,wpmia_len32_tau_0p1_gamma_0p5,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7/wpmia_len32_tau_0p1_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length32_wpmia_len32_tau_0p1_gamma_0p5.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length32,32,0.1,0.75,7,88.5,81.1,11.8,42.9,62.4,wpmia_len32_tau_0p1_gamma_0p75,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7/wpmia_len32_tau_0p1_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length32_wpmia_len32_tau_0p1_gamma_0p75.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length32,32,0.1,1.0,7,88.6,79.9,14.5,47.6,66.6,wpmia_len32_tau_0p1_gamma_1p0,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7/wpmia_len32_tau_0p1_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length32_wpmia_len32_tau_0p1_gamma_1p0.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length32,32,0.2,0,7,79.4,73.7,6.3,21.3,41.6,wpmia_len32_tau_0p2_gamma_0,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7/wpmia_len32_tau_0p2_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length32_wpmia_len32_tau_0p2_gamma_0.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length32,32,0.2,0.25,7,84.4,77.8,6.8,30.0,50.8,wpmia_len32_tau_0p2_gamma_0p25,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7/wpmia_len32_tau_0p2_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length32_wpmia_len32_tau_0p2_gamma_0p25.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length32,32,0.2,0.5,7,88.0,80.1,9.5,42.4,62.6,wpmia_len32_tau_0p2_gamma_0p5,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7/wpmia_len32_tau_0p2_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length32_wpmia_len32_tau_0p2_gamma_0p5.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length32,32,0.2,0.75,7,89.7,82.4,14.5,48.2,68.2,wpmia_len32_tau_0p2_gamma_0p75,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7/wpmia_len32_tau_0p2_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length32_wpmia_len32_tau_0p2_gamma_0p75.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length32,32,0.2,1.0,7,89.5,82.0,18.2,52.6,68.7,wpmia_len32_tau_0p2_gamma_1p0,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7/wpmia_len32_tau_0p2_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length32_wpmia_len32_tau_0p2_gamma_1p0.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length32,32,0.5,0,7,77.2,71.4,5.8,20.5,37.1,wpmia_len32_tau_0p5_gamma_0,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7/wpmia_len32_tau_0p5_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length32_wpmia_len32_tau_0p5_gamma_0.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length32,32,0.5,0.25,7,82.7,76.6,7.9,26.3,48.7,wpmia_len32_tau_0p5_gamma_0p25,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7/wpmia_len32_tau_0p5_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length32_wpmia_len32_tau_0p5_gamma_0p25.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length32,32,0.5,0.5,7,86.4,79.1,12.6,35.3,57.4,wpmia_len32_tau_0p5_gamma_0p5,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7/wpmia_len32_tau_0p5_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length32_wpmia_len32_tau_0p5_gamma_0p5.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length32,32,0.5,0.75,7,88.1,80.5,13.9,46.1,62.4,wpmia_len32_tau_0p5_gamma_0p75,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7/wpmia_len32_tau_0p5_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length32_wpmia_len32_tau_0p5_gamma_0p75.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length32,32,0.5,1.0,7,87.9,80.9,16.6,45.0,64.7,wpmia_len32_tau_0p5_gamma_1p0,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length32/gpt-neox-20b/7/wpmia_len32_tau_0p5_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length32_wpmia_len32_tau_0p5_gamma_1p0.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length64,64,0.03,0,7,71.8,68.9,3.2,12.4,33.5,wpmia_len64_tau_0p03_gamma_0,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7/wpmia_len64_tau_0p03_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p03_gamma_0.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length64,64,0.03,0.25,7,75.7,69.9,3.2,14.3,39.4,wpmia_len64_tau_0p03_gamma_0p25,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7/wpmia_len64_tau_0p03_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p03_gamma_0p25.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length64,64,0.03,0.5,7,78.6,72.7,4.8,25.9,46.2,wpmia_len64_tau_0p03_gamma_0p5,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7/wpmia_len64_tau_0p03_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p03_gamma_0p5.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length64,64,0.03,0.75,7,79.9,73.9,6.4,26.7,45.0,wpmia_len64_tau_0p03_gamma_0p75,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7/wpmia_len64_tau_0p03_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p03_gamma_0p75.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length64,64,0.03,1.0,7,80.3,74.5,6.0,27.9,41.4,wpmia_len64_tau_0p03_gamma_1p0,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7/wpmia_len64_tau_0p03_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p03_gamma_1p0.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length64,64,0.05,0,7,72.2,69.1,1.6,13.5,32.7,wpmia_len64_tau_0p05_gamma_0,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7/wpmia_len64_tau_0p05_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p05_gamma_0.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length64,64,0.05,0.25,7,76.2,70.7,1.6,17.9,39.0,wpmia_len64_tau_0p05_gamma_0p25,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7/wpmia_len64_tau_0p05_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p05_gamma_0p25.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length64,64,0.05,0.5,7,79.0,73.5,3.6,21.9,43.0,wpmia_len64_tau_0p05_gamma_0p5,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7/wpmia_len64_tau_0p05_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p05_gamma_0p5.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length64,64,0.05,0.75,7,80.4,73.5,6.0,25.9,43.4,wpmia_len64_tau_0p05_gamma_0p75,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7/wpmia_len64_tau_0p05_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p05_gamma_0p75.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length64,64,0.05,1.0,7,80.8,74.3,4.8,23.5,42.6,wpmia_len64_tau_0p05_gamma_1p0,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7/wpmia_len64_tau_0p05_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p05_gamma_1p0.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length64,64,0.1,0,7,75.4,70.7,1.6,16.7,35.5,wpmia_len64_tau_0p1_gamma_0,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7/wpmia_len64_tau_0p1_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p1_gamma_0.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length64,64,0.1,0.25,7,79.6,72.7,2.4,29.5,43.8,wpmia_len64_tau_0p1_gamma_0p25,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7/wpmia_len64_tau_0p1_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p1_gamma_0p25.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length64,64,0.1,0.5,7,83.0,75.9,2.0,37.1,53.4,wpmia_len64_tau_0p1_gamma_0p5,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7/wpmia_len64_tau_0p1_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p1_gamma_0p5.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length64,64,0.1,0.75,7,85.0,78.3,3.6,37.8,62.9,wpmia_len64_tau_0p1_gamma_0p75,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7/wpmia_len64_tau_0p1_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p1_gamma_0p75.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length64,64,0.1,1.0,7,85.4,78.7,6.8,41.4,64.5,wpmia_len64_tau_0p1_gamma_1p0,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7/wpmia_len64_tau_0p1_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p1_gamma_1p0.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length64,64,0.2,0,7,75.0,70.3,2.4,19.5,36.7,wpmia_len64_tau_0p2_gamma_0,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7/wpmia_len64_tau_0p2_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p2_gamma_0.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length64,64,0.2,0.25,7,79.8,74.3,2.4,27.5,46.2,wpmia_len64_tau_0p2_gamma_0p25,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7/wpmia_len64_tau_0p2_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p2_gamma_0p25.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length64,64,0.2,0.5,7,83.7,76.9,4.0,35.1,53.4,wpmia_len64_tau_0p2_gamma_0p5,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7/wpmia_len64_tau_0p2_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p2_gamma_0p5.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length64,64,0.2,0.75,7,86.1,78.9,6.0,42.6,59.8,wpmia_len64_tau_0p2_gamma_0p75,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7/wpmia_len64_tau_0p2_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p2_gamma_0p75.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length64,64,0.2,1.0,7,86.9,80.7,14.7,45.4,56.2,wpmia_len64_tau_0p2_gamma_1p0,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7/wpmia_len64_tau_0p2_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p2_gamma_1p0.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length64,64,0.5,0,7,72.2,68.5,2.0,14.7,29.9,wpmia_len64_tau_0p5_gamma_0,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7/wpmia_len64_tau_0p5_gamma_0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p5_gamma_0.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length64,64,0.5,0.25,7,77.5,72.3,2.4,28.7,39.4,wpmia_len64_tau_0p5_gamma_0p25,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7/wpmia_len64_tau_0p5_gamma_0p25_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p5_gamma_0p25.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length64,64,0.5,0.5,7,81.7,75.5,2.8,31.5,45.4,wpmia_len64_tau_0p5_gamma_0p5,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7/wpmia_len64_tau_0p5_gamma_0p5_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p5_gamma_0p5.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length64,64,0.5,0.75,7,84.4,77.3,5.6,37.8,50.6,wpmia_len64_tau_0p5_gamma_0p75,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7/wpmia_len64_tau_0p5_gamma_0p75_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p5_gamma_0p75.log
ok,EleutherAI/gpt-neox-20b,swj0419/WikiMIA,WikiMIA_length64,64,0.5,1.0,7,85.5,77.9,16.7,42.2,57.4,wpmia_len64_tau_0p5_gamma_1p0,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7,simmia_out/WikiMIA/WikiMIA_length64/gpt-neox-20b/7/wpmia_len64_tau_0p5_gamma_1p0_roc_tpr_at_5_fpr.png,logs/wpmia/20260524_065917_wikimia_gptneox20b_wpmia/WikiMIA_length64_wpmia_len64_tau_0p5_gamma_1p0.log
